(10, 20, 160, 40),{'acc': 0.8206521739130435, 'precision': 0.8037383177570093, 'recall': 0.8775510204081632, 'f1': 0.8390243902439024}
(10, 20, 160, 80),{'acc': 0.8369565217391305, 'precision': 0.794392523364486, 'recall': 0.9139784946236559, 'f1': 0.8500000000000001}
(10, 20, 160, 160),{'acc': 0.7771739130434783, 'precision': 0.7570093457943925, 'recall': 0.84375, 'f1': 0.7980295566502462}
(10, 40, 10, 10),{'acc': 0.7554347826086957, 'precision': 0.719626168224299, 'recall': 0.8369565217391305, 'f1': 0.7738693467336683}
(10, 40, 10, 20),{'acc': 0.8152173913043478, 'precision': 0.8130841121495327, 'recall': 0.8613861386138614, 'f1': 0.8365384615384616}
(10, 40, 10, 40),{'acc': 0.8641304347826086, 'precision': 0.8411214953271028, 'recall': 0.9183673469387755, 'f1': 0.8780487804878049}
(10, 40, 10, 80),{'acc': 0.8152173913043478, 'precision': 0.7757009345794392, 'recall': 0.8924731182795699, 'f1': 0.83}
(10, 40, 10, 160),{'acc': 0.75, 'precision': 0.7102803738317757, 'recall': 0.8351648351648352, 'f1': 0.7676767676767676}
(10, 40, 20, 10),{'acc': 0.8152173913043478, 'precision': 0.794392523364486, 'recall': 0.8762886597938144, 'f1': 0.8333333333333333}
(10, 40, 20, 20),{'acc': 0.7989130434782609, 'precision': 0.7757009345794392, 'recall': 0.8645833333333334, 'f1': 0.8177339901477833}
(10, 40, 20, 40),{'acc': 0.7934782608695652, 'precision': 0.7757009345794392, 'recall': 0.8556701030927835, 'f1': 0.8137254901960783}
(10, 40, 20, 80),{'acc': 0.782608695652174, 'precision': 0.7289719626168224, 'recall': 0.8764044943820225, 'f1': 0.7959183673469389}
(10, 40, 20, 160),{'acc': 0.7989130434782609, 'precision': 0.7663551401869159, 'recall': 0.8723404255319149, 'f1': 0.8159203980099503}
(10, 40, 40, 10),{'acc': 0.842391304347826, 'precision': 0.794392523364486, 'recall': 0.9239130434782609, 'f1': 0.8542713567839195}
(10, 40, 40, 20),{'acc': 0.8260869565217391, 'precision': 0.8037383177570093, 'recall': 0.8865979381443299, 'f1': 0.8431372549019608}
(10, 40, 40, 40),{'acc': 0.8043478260869565, 'precision': 0.8037383177570093, 'recall': 0.8514851485148515, 'f1': 0.8269230769230769}
(10, 40, 40, 80),{'acc': 0.8152173913043478, 'precision': 0.7757009345794392, 'recall': 0.8924731182795699, 'f1': 0.83}
(10, 40, 40, 160),{'acc': 0.8532608695652174, 'precision': 0.8411214953271028, 'recall': 0.9, 'f1': 0.8695652173913043}
(10, 40, 80, 10),{'acc': 0.7554347826086957, 'precision': 0.7102803738317757, 'recall': 0.8444444444444444, 'f1': 0.7715736040609137}
(10, 40, 80, 20),{'acc': 0.782608695652174, 'precision': 0.7289719626168224, 'recall': 0.8764044943820225, 'f1': 0.7959183673469389}
(10, 40, 80, 40),{'acc': 0.7934782608695652, 'precision': 0.7663551401869159, 'recall': 0.8631578947368421, 'f1': 0.8118811881188119}
(10, 40, 80, 80),{'acc': 0.7880434782608695, 'precision': 0.7383177570093458, 'recall': 0.8777777777777778, 'f1': 0.8020304568527918}
(10, 40, 80, 160),{'acc': 0.8206521739130435, 'precision': 0.7850467289719626, 'recall': 0.8936170212765957, 'f1': 0.8358208955223881}
(10, 40, 160, 10),{'acc': 0.8478260869565217, 'precision': 0.8317757009345794, 'recall': 0.898989898989899, 'f1': 0.8640776699029127}
(10, 40, 160, 20),{'acc': 0.8097826086956522, 'precision': 0.7850467289719626, 'recall': 0.875, 'f1': 0.8275862068965517}
(10, 40, 160, 40),{'acc': 0.8260869565217391, 'precision': 0.822429906542056, 'recall': 0.8712871287128713, 'f1': 0.8461538461538461}
(10, 40, 160, 80),{'acc': 0.7989130434782609, 'precision': 0.794392523364486, 'recall': 0.85, 'f1': 0.8212560386473431}
(10, 40, 160, 160),{'acc': 0.7717391304347826, 'precision': 0.7383177570093458, 'recall': 0.8494623655913979, 'f1': 0.79}
(10, 80, 10, 10),{'acc': 0.8315217391304348, 'precision': 0.8037383177570093, 'recall': 0.8958333333333334, 'f1': 0.8472906403940886}
(10, 80, 10, 20),{'acc': 0.8043478260869565, 'precision': 0.7850467289719626, 'recall': 0.865979381443299, 'f1': 0.8235294117647058}
(10, 80, 10, 40),{'acc': 0.8152173913043478, 'precision': 0.794392523364486, 'recall': 0.8762886597938144, 'f1': 0.8333333333333333}
(10, 80, 10, 80),{'acc': 0.7989130434782609, 'precision': 0.7850467289719626, 'recall': 0.8571428571428571, 'f1': 0.8195121951219512}
(10, 80, 10, 160),{'acc': 0.8260869565217391, 'precision': 0.7757009345794392, 'recall': 0.9120879120879121, 'f1': 0.8383838383838383}
(10, 80, 20, 10),{'acc': 0.8369565217391305, 'precision': 0.8317757009345794, 'recall': 0.8811881188118812, 'f1': 0.8557692307692306}
(10, 80, 20, 20),{'acc': 0.8315217391304348, 'precision': 0.8037383177570093, 'recall': 0.8958333333333334, 'f1': 0.8472906403940886}
(10, 80, 20, 40),{'acc': 0.7771739130434783, 'precision': 0.7383177570093458, 'recall': 0.8586956521739131, 'f1': 0.7939698492462312}
(10, 80, 20, 80),{'acc': 0.7989130434782609, 'precision': 0.7009345794392523, 'recall': 0.9375, 'f1': 0.8021390374331551}
(10, 80, 20, 160),{'acc': 0.7934782608695652, 'precision': 0.794392523364486, 'recall': 0.8415841584158416, 'f1': 0.8173076923076922}
(10, 80, 40, 10),{'acc': 0.8152173913043478, 'precision': 0.794392523364486, 'recall': 0.8762886597938144, 'f1': 0.8333333333333333}
(10, 80, 40, 20),{'acc': 0.8315217391304348, 'precision': 0.8037383177570093, 'recall': 0.8958333333333334, 'f1': 0.8472906403940886}
(10, 80, 40, 40),{'acc': 0.782608695652174, 'precision': 0.794392523364486, 'recall': 0.8252427184466019, 'f1': 0.8095238095238095}
(10, 80, 40, 80),{'acc': 0.8097826086956522, 'precision': 0.7663551401869159, 'recall': 0.8913043478260869, 'f1': 0.8241206030150754}
(10, 80, 40, 160),{'acc': 0.8097826086956522, 'precision': 0.794392523364486, 'recall': 0.8673469387755102, 'f1': 0.8292682926829268}
(10, 80, 80, 10),{'acc': 0.8043478260869565, 'precision': 0.7570093457943925, 'recall': 0.8901098901098901, 'f1': 0.8181818181818181}
(10, 80, 80, 20),{'acc': 0.8478260869565217, 'precision': 0.8411214953271028, 'recall': 0.8910891089108911, 'f1': 0.8653846153846154}
(10, 80, 80, 40),{'acc': 0.8152173913043478, 'precision': 0.7850467289719626, 'recall': 0.8842105263157894, 'f1': 0.8316831683168316}
(10, 80, 80, 80),{'acc': 0.8260869565217391, 'precision': 0.8130841121495327, 'recall': 0.8787878787878788, 'f1': 0.8446601941747572}
(10, 80, 80, 160),{'acc': 0.8043478260869565, 'precision': 0.7757009345794392, 'recall': 0.8736842105263158, 'f1': 0.8217821782178217}
(10, 80, 160, 10),{'acc': 0.782608695652174, 'precision': 0.7102803738317757, 'recall': 0.8941176470588236, 'f1': 0.7916666666666666}
(10, 80, 160, 20),{'acc': 0.8097826086956522, 'precision': 0.7663551401869159, 'recall': 0.8913043478260869, 'f1': 0.8241206030150754}
(10, 80, 160, 40),{'acc': 0.7989130434782609, 'precision': 0.7757009345794392, 'recall': 0.8645833333333334, 'f1': 0.8177339901477833}
(10, 80, 160, 80),{'acc': 0.782608695652174, 'precision': 0.7570093457943925, 'recall': 0.8526315789473684, 'f1': 0.8019801980198019}
(10, 80, 160, 160),{'acc': 0.782608695652174, 'precision': 0.719626168224299, 'recall': 0.8850574712643678, 'f1': 0.7938144329896907}
(10, 160, 10, 10),{'acc': 0.7717391304347826, 'precision': 0.7289719626168224, 'recall': 0.8571428571428571, 'f1': 0.7878787878787878}
(10, 160, 10, 20),{'acc': 0.8097826086956522, 'precision': 0.7850467289719626, 'recall': 0.875, 'f1': 0.8275862068965517}
(10, 160, 10, 40),{'acc': 0.8043478260869565, 'precision': 0.7663551401869159, 'recall': 0.8817204301075269, 'f1': 0.82}
(10, 160, 10, 80),{'acc': 0.7934782608695652, 'precision': 0.7850467289719626, 'recall': 0.8484848484848485, 'f1': 0.8155339805825242}
(10, 160, 10, 160),{'acc': 0.875, 'precision': 0.8411214953271028, 'recall': 0.9375, 'f1': 0.8866995073891626}
(10, 160, 20, 10),{'acc': 0.875, 'precision': 0.8504672897196262, 'recall': 0.9285714285714286, 'f1': 0.8878048780487805}
(10, 160, 20, 20),{'acc': 0.8097826086956522, 'precision': 0.8317757009345794, 'recall': 0.839622641509434, 'f1': 0.8356807511737089}
(10, 160, 20, 40),{'acc': 0.8369565217391305, 'precision': 0.7757009345794392, 'recall': 0.9325842696629213, 'f1': 0.846938775510204}
(10, 160, 20, 80),{'acc': 0.7880434782608695, 'precision': 0.794392523364486, 'recall': 0.8333333333333334, 'f1': 0.8133971291866029}
(10, 160, 20, 160),{'acc': 0.7934782608695652, 'precision': 0.7663551401869159, 'recall': 0.8631578947368421, 'f1': 0.8118811881188119}
(10, 160, 40, 10),{'acc': 0.7989130434782609, 'precision': 0.7476635514018691, 'recall': 0.8888888888888888, 'f1': 0.8121827411167512}
(10, 160, 40, 20),{'acc': 0.7989130434782609, 'precision': 0.7570093457943925, 'recall': 0.8804347826086957, 'f1': 0.814070351758794}
(10, 160, 40, 40),{'acc': 0.782608695652174, 'precision': 0.7289719626168224, 'recall': 0.8764044943820225, 'f1': 0.7959183673469389}
(10, 160, 40, 80),{'acc': 0.8152173913043478, 'precision': 0.794392523364486, 'recall': 0.8762886597938144, 'f1': 0.8333333333333333}
(10, 160, 40, 160),{'acc': 0.782608695652174, 'precision': 0.7289719626168224, 'recall': 0.8764044943820225, 'f1': 0.7959183673469389}
(10, 160, 80, 10),{'acc': 0.7880434782608695, 'precision': 0.7289719626168224, 'recall': 0.8863636363636364, 'f1': 0.8}
(10, 160, 80, 20),{'acc': 0.8043478260869565, 'precision': 0.7663551401869159, 'recall': 0.8817204301075269, 'f1': 0.82}
(10, 160, 80, 40),{'acc': 0.8043478260869565, 'precision': 0.7570093457943925, 'recall': 0.8901098901098901, 'f1': 0.8181818181818181}
(10, 160, 80, 80),{'acc': 0.7880434782608695, 'precision': 0.7663551401869159, 'recall': 0.8541666666666666, 'f1': 0.8078817733990148}
(10, 160, 80, 160),{'acc': 0.8315217391304348, 'precision': 0.794392523364486, 'recall': 0.9042553191489362, 'f1': 0.845771144278607}
(10, 160, 160, 10),{'acc': 0.8260869565217391, 'precision': 0.794392523364486, 'recall': 0.8947368421052632, 'f1': 0.8415841584158417}
(10, 160, 160, 20),{'acc': 0.8206521739130435, 'precision': 0.7570093457943925, 'recall': 0.9204545454545454, 'f1': 0.8307692307692307}
(10, 160, 160, 40),{'acc': 0.7880434782608695, 'precision': 0.7102803738317757, 'recall': 0.9047619047619048, 'f1': 0.7958115183246074}
(10, 160, 160, 80),{'acc': 0.7989130434782609, 'precision': 0.7663551401869159, 'recall': 0.8723404255319149, 'f1': 0.8159203980099503}
(10, 160, 160, 160),{'acc': 0.8532608695652174, 'precision': 0.8130841121495327, 'recall': 0.925531914893617, 'f1': 0.8656716417910447}
(20, 10, 10, 10),{'acc': 0.8152173913043478, 'precision': 0.7570093457943925, 'recall': 0.9101123595505618, 'f1': 0.826530612244898}
(20, 10, 10, 20),{'acc': 0.7717391304347826, 'precision': 0.7476635514018691, 'recall': 0.8421052631578947, 'f1': 0.792079207920792}
(20, 10, 10, 40),{'acc': 0.8641304347826086, 'precision': 0.8785046728971962, 'recall': 0.8867924528301887, 'f1': 0.8826291079812206}
(20, 10, 10, 80),{'acc': 0.8260869565217391, 'precision': 0.8130841121495327, 'recall': 0.8787878787878788, 'f1': 0.8446601941747572}
(20, 10, 10, 160),{'acc': 0.7663043478260869, 'precision': 0.719626168224299, 'recall': 0.8555555555555555, 'f1': 0.7817258883248731}
(20, 10, 20, 10),{'acc': 0.8369565217391305, 'precision': 0.822429906542056, 'recall': 0.8888888888888888, 'f1': 0.8543689320388348}
(20, 10, 20, 20),{'acc': 0.8043478260869565, 'precision': 0.794392523364486, 'recall': 0.8585858585858586, 'f1': 0.8252427184466019}
(20, 10, 20, 40),{'acc': 0.8043478260869565, 'precision': 0.7757009345794392, 'recall': 0.8736842105263158, 'f1': 0.8217821782178217}
(20, 10, 20, 80),{'acc': 0.7989130434782609, 'precision': 0.7289719626168224, 'recall': 0.9069767441860465, 'f1': 0.8082901554404145}
(20, 10, 20, 160),{'acc': 0.8478260869565217, 'precision': 0.8785046728971962, 'recall': 0.8623853211009175, 'f1': 0.8703703703703703}
(20, 10, 40, 10),{'acc': 0.7989130434782609, 'precision': 0.8037383177570093, 'recall': 0.8431372549019608, 'f1': 0.8229665071770335}
(20, 10, 40, 20),{'acc': 0.842391304347826, 'precision': 0.8411214953271028, 'recall': 0.8823529411764706, 'f1': 0.861244019138756}
(20, 10, 40, 40),{'acc': 0.7934782608695652, 'precision': 0.7476635514018691, 'recall': 0.8791208791208791, 'f1': 0.808080808080808}
(20, 10, 40, 80),{'acc': 0.7989130434782609, 'precision': 0.7476635514018691, 'recall': 0.8888888888888888, 'f1': 0.8121827411167512}
(20, 10, 40, 160),{'acc': 0.8097826086956522, 'precision': 0.7757009345794392, 'recall': 0.8829787234042553, 'f1': 0.8258706467661693}
(20, 10, 80, 10),{'acc': 0.8097826086956522, 'precision': 0.7757009345794392, 'recall': 0.8829787234042553, 'f1': 0.8258706467661693}
(20, 10, 80, 20),{'acc': 0.8152173913043478, 'precision': 0.7476635514018691, 'recall': 0.9195402298850575, 'f1': 0.8247422680412372}
(20, 10, 80, 40),{'acc': 0.7717391304347826, 'precision': 0.719626168224299, 'recall': 0.8651685393258427, 'f1': 0.7857142857142857}
(20, 10, 80, 80),{'acc': 0.8369565217391305, 'precision': 0.822429906542056, 'recall': 0.8888888888888888, 'f1': 0.8543689320388348}
(20, 10, 80, 160),{'acc': 0.8097826086956522, 'precision': 0.7850467289719626, 'recall': 0.875, 'f1': 0.8275862068965517}
(20, 10, 160, 10),{'acc': 0.7989130434782609, 'precision': 0.7663551401869159, 'recall': 0.8723404255319149, 'f1': 0.8159203980099503}
(20, 10, 160, 20),{'acc': 0.8206521739130435, 'precision': 0.8037383177570093, 'recall': 0.8775510204081632, 'f1': 0.8390243902439024}
(20, 10, 160, 40),{'acc': 0.7717391304347826, 'precision': 0.7383177570093458, 'recall': 0.8494623655913979, 'f1': 0.79}
(20, 10, 160, 80),{'acc': 0.8097826086956522, 'precision': 0.7663551401869159, 'recall': 0.8913043478260869, 'f1': 0.8241206030150754}
(20, 10, 160, 160),{'acc': 0.782608695652174, 'precision': 0.7663551401869159, 'recall': 0.845360824742268, 'f1': 0.8039215686274509}
(20, 20, 10, 10),{'acc': 0.782608695652174, 'precision': 0.7663551401869159, 'recall': 0.845360824742268, 'f1': 0.8039215686274509}
(20, 20, 10, 20),{'acc': 0.7771739130434783, 'precision': 0.7663551401869159, 'recall': 0.8367346938775511, 'f1': 0.7999999999999999}
(20, 20, 10, 40),{'acc': 0.8315217391304348, 'precision': 0.8130841121495327, 'recall': 0.8877551020408163, 'f1': 0.848780487804878}
(20, 20, 10, 80),{'acc': 0.7934782608695652, 'precision': 0.7383177570093458, 'recall': 0.8876404494382022, 'f1': 0.8061224489795918}
(20, 20, 10, 160),{'acc': 0.8152173913043478, 'precision': 0.8037383177570093, 'recall': 0.8686868686868687, 'f1': 0.8349514563106796}
(20, 20, 20, 10),{'acc': 0.8260869565217391, 'precision': 0.822429906542056, 'recall': 0.8712871287128713, 'f1': 0.8461538461538461}
(20, 20, 20, 20),{'acc': 0.782608695652174, 'precision': 0.7663551401869159, 'recall': 0.845360824742268, 'f1': 0.8039215686274509}
(20, 20, 20, 40),{'acc': 0.8260869565217391, 'precision': 0.8037383177570093, 'recall': 0.8865979381443299, 'f1': 0.8431372549019608}
(20, 20, 20, 80),{'acc': 0.7880434782608695, 'precision': 0.7289719626168224, 'recall': 0.8863636363636364, 'f1': 0.8}
(20, 20, 20, 160),{'acc': 0.8260869565217391, 'precision': 0.794392523364486, 'recall': 0.8947368421052632, 'f1': 0.8415841584158417}
(20, 20, 40, 10),{'acc': 0.7880434782608695, 'precision': 0.7570093457943925, 'recall': 0.8617021276595744, 'f1': 0.8059701492537313}
(20, 20, 40, 20),{'acc': 0.7663043478260869, 'precision': 0.7570093457943925, 'recall': 0.826530612244898, 'f1': 0.7902439024390243}
(20, 20, 40, 40),{'acc': 0.8043478260869565, 'precision': 0.7570093457943925, 'recall': 0.8901098901098901, 'f1': 0.8181818181818181}
(20, 20, 40, 80),{'acc': 0.8043478260869565, 'precision': 0.794392523364486, 'recall': 0.8585858585858586, 'f1': 0.8252427184466019}
(20, 20, 40, 160),{'acc': 0.7771739130434783, 'precision': 0.7476635514018691, 'recall': 0.851063829787234, 'f1': 0.7960199004975125}
(20, 20, 80, 10),{'acc': 0.7989130434782609, 'precision': 0.7757009345794392, 'recall': 0.8645833333333334, 'f1': 0.8177339901477833}
(20, 20, 80, 20),{'acc': 0.8043478260869565, 'precision': 0.7757009345794392, 'recall': 0.8736842105263158, 'f1': 0.8217821782178217}
(20, 20, 80, 40),{'acc': 0.8478260869565217, 'precision': 0.8317757009345794, 'recall': 0.898989898989899, 'f1': 0.8640776699029127}
(20, 20, 80, 80),{'acc': 0.7771739130434783, 'precision': 0.7289719626168224, 'recall': 0.8666666666666667, 'f1': 0.7918781725888325}
(20, 20, 80, 160),{'acc': 0.8043478260869565, 'precision': 0.794392523364486, 'recall': 0.8585858585858586, 'f1': 0.8252427184466019}
(20, 20, 160, 10),{'acc': 0.7880434782608695, 'precision': 0.7476635514018691, 'recall': 0.8695652173913043, 'f1': 0.8040201005025125}
(20, 20, 160, 20),{'acc': 0.8206521739130435, 'precision': 0.8037383177570093, 'recall': 0.8775510204081632, 'f1': 0.8390243902439024}
(20, 20, 160, 40),{'acc': 0.7880434782608695, 'precision': 0.7476635514018691, 'recall': 0.8695652173913043, 'f1': 0.8040201005025125}
(20, 20, 160, 80),{'acc': 0.8152173913043478, 'precision': 0.8130841121495327, 'recall': 0.8613861386138614, 'f1': 0.8365384615384616}
(20, 20, 160, 160),{'acc': 0.7934782608695652, 'precision': 0.7570093457943925, 'recall': 0.8709677419354839, 'f1': 0.81}
(20, 40, 10, 10),{'acc': 0.8152173913043478, 'precision': 0.794392523364486, 'recall': 0.8762886597938144, 'f1': 0.8333333333333333}
(20, 40, 10, 20),{'acc': 0.8097826086956522, 'precision': 0.7663551401869159, 'recall': 0.8913043478260869, 'f1': 0.8241206030150754}
(20, 40, 10, 40),{'acc': 0.7608695652173914, 'precision': 0.719626168224299, 'recall': 0.8461538461538461, 'f1': 0.7777777777777778}
(20, 40, 10, 80),{'acc': 0.7608695652173914, 'precision': 0.7289719626168224, 'recall': 0.8387096774193549, 'f1': 0.78}
(20, 40, 10, 160),{'acc': 0.7717391304347826, 'precision': 0.7009345794392523, 'recall': 0.8823529411764706, 'f1': 0.78125}
(20, 40, 20, 10),{'acc': 0.8152173913043478, 'precision': 0.7663551401869159, 'recall': 0.9010989010989011, 'f1': 0.8282828282828283}
(20, 40, 20, 20),{'acc': 0.7989130434782609, 'precision': 0.7663551401869159, 'recall': 0.8723404255319149, 'f1': 0.8159203980099503}
(20, 40, 20, 40),{'acc': 0.8043478260869565, 'precision': 0.794392523364486, 'recall': 0.8585858585858586, 'f1': 0.8252427184466019}
(20, 40, 20, 80),{'acc': 0.7717391304347826, 'precision': 0.719626168224299, 'recall': 0.8651685393258427, 'f1': 0.7857142857142857}
(20, 40, 20, 160),{'acc': 0.75, 'precision': 0.7102803738317757, 'recall': 0.8351648351648352, 'f1': 0.7676767676767676}
(20, 40, 40, 10),{'acc': 0.75, 'precision': 0.719626168224299, 'recall': 0.8279569892473119, 'f1': 0.77}
(20, 40, 40, 20),{'acc': 0.7717391304347826, 'precision': 0.7663551401869159, 'recall': 0.8282828282828283, 'f1': 0.796116504854369}
(20, 40, 40, 40),{'acc': 0.8043478260869565, 'precision': 0.7476635514018691, 'recall': 0.898876404494382, 'f1': 0.8163265306122448}
(20, 40, 40, 80),{'acc': 0.7989130434782609, 'precision': 0.7570093457943925, 'recall': 0.8804347826086957, 'f1': 0.814070351758794}
(20, 40, 40, 160),{'acc': 0.75, 'precision': 0.6728971962616822, 'recall': 0.8674698795180723, 'f1': 0.7578947368421052}
(20, 40, 80, 10),{'acc': 0.7989130434782609, 'precision': 0.7289719626168224, 'recall': 0.9069767441860465, 'f1': 0.8082901554404145}
(20, 40, 80, 20),{'acc': 0.8478260869565217, 'precision': 0.8411214953271028, 'recall': 0.8910891089108911, 'f1': 0.8653846153846154}
(20, 40, 80, 40),{'acc': 0.8206521739130435, 'precision': 0.8130841121495327, 'recall': 0.87, 'f1': 0.8405797101449274}
(20, 40, 80, 80),{'acc': 0.7608695652173914, 'precision': 0.7289719626168224, 'recall': 0.8387096774193549, 'f1': 0.78}
(20, 40, 80, 160),{'acc': 0.7934782608695652, 'precision': 0.7570093457943925, 'recall': 0.8709677419354839, 'f1': 0.81}
(20, 40, 160, 10),{'acc': 0.8043478260869565, 'precision': 0.8130841121495327, 'recall': 0.8446601941747572, 'f1': 0.8285714285714285}
(20, 40, 160, 20),{'acc': 0.7934782608695652, 'precision': 0.7663551401869159, 'recall': 0.8631578947368421, 'f1': 0.8118811881188119}
(20, 40, 160, 40),{'acc': 0.7717391304347826, 'precision': 0.719626168224299, 'recall': 0.8651685393258427, 'f1': 0.7857142857142857}
(20, 40, 160, 80),{'acc': 0.7717391304347826, 'precision': 0.719626168224299, 'recall': 0.8651685393258427, 'f1': 0.7857142857142857}
(20, 40, 160, 160),{'acc': 0.7880434782608695, 'precision': 0.7570093457943925, 'recall': 0.8617021276595744, 'f1': 0.8059701492537313}
(20, 80, 10, 10),{'acc': 0.7934782608695652, 'precision': 0.7757009345794392, 'recall': 0.8556701030927835, 'f1': 0.8137254901960783}
(20, 80, 10, 20),{'acc': 0.7663043478260869, 'precision': 0.719626168224299, 'recall': 0.8555555555555555, 'f1': 0.7817258883248731}
(20, 80, 10, 40),{'acc': 0.8097826086956522, 'precision': 0.794392523364486, 'recall': 0.8673469387755102, 'f1': 0.8292682926829268}
(20, 80, 10, 80),{'acc': 0.7554347826086957, 'precision': 0.719626168224299, 'recall': 0.8369565217391305, 'f1': 0.7738693467336683}
(20, 80, 10, 160),{'acc': 0.7771739130434783, 'precision': 0.7476635514018691, 'recall': 0.851063829787234, 'f1': 0.7960199004975125}
(20, 80, 20, 10),{'acc': 0.8097826086956522, 'precision': 0.822429906542056, 'recall': 0.8461538461538461, 'f1': 0.8341232227488151}
(20, 80, 20, 20),{'acc': 0.8260869565217391, 'precision': 0.8130841121495327, 'recall': 0.8787878787878788, 'f1': 0.8446601941747572}
(20, 80, 20, 40),{'acc': 0.7880434782608695, 'precision': 0.7476635514018691, 'recall': 0.8695652173913043, 'f1': 0.8040201005025125}
(20, 80, 20, 80),{'acc': 0.8206521739130435, 'precision': 0.8317757009345794, 'recall': 0.8557692307692307, 'f1': 0.8436018957345972}
(20, 80, 20, 160),{'acc': 0.7554347826086957, 'precision': 0.7289719626168224, 'recall': 0.8297872340425532, 'f1': 0.7761194029850745}
(20, 80, 40, 10),{'acc': 0.7880434782608695, 'precision': 0.7570093457943925, 'recall': 0.8617021276595744, 'f1': 0.8059701492537313}
(20, 80, 40, 20),{'acc': 0.7880434782608695, 'precision': 0.7476635514018691, 'recall': 0.8695652173913043, 'f1': 0.8040201005025125}
(20, 80, 40, 40),{'acc': 0.75, 'precision': 0.7383177570093458, 'recall': 0.8144329896907216, 'f1': 0.7745098039215687}
(20, 80, 40, 80),{'acc': 0.7717391304347826, 'precision': 0.7102803738317757, 'recall': 0.8735632183908046, 'f1': 0.7835051546391752}
(20, 80, 40, 160),{'acc': 0.7608695652173914, 'precision': 0.7476635514018691, 'recall': 0.8247422680412371, 'f1': 0.7843137254901962}
(20, 80, 80, 10),{'acc': 0.8206521739130435, 'precision': 0.794392523364486, 'recall': 0.8854166666666666, 'f1': 0.8374384236453202}
(20, 80, 80, 20),{'acc': 0.7663043478260869, 'precision': 0.7383177570093458, 'recall': 0.8404255319148937, 'f1': 0.7860696517412935}
(20, 80, 80, 40),{'acc': 0.8260869565217391, 'precision': 0.822429906542056, 'recall': 0.8712871287128713, 'f1': 0.8461538461538461}
(20, 80, 80, 80),{'acc': 0.7771739130434783, 'precision': 0.7383177570093458, 'recall': 0.8586956521739131, 'f1': 0.7939698492462312}
(20, 80, 80, 160),{'acc': 0.8152173913043478, 'precision': 0.7663551401869159, 'recall': 0.9010989010989011, 'f1': 0.8282828282828283}
(20, 80, 160, 10),{'acc': 0.8043478260869565, 'precision': 0.7850467289719626, 'recall': 0.865979381443299, 'f1': 0.8235294117647058}
(20, 80, 160, 20),{'acc': 0.7880434782608695, 'precision': 0.719626168224299, 'recall': 0.8953488372093024, 'f1': 0.7979274611398963}
(20, 80, 160, 40),{'acc': 0.7880434782608695, 'precision': 0.7383177570093458, 'recall': 0.8777777777777778, 'f1': 0.8020304568527918}
(20, 80, 160, 80),{'acc': 0.8152173913043478, 'precision': 0.8130841121495327, 'recall': 0.8613861386138614, 'f1': 0.8365384615384616}
(20, 80, 160, 160),{'acc': 0.7391304347826086, 'precision': 0.6915887850467289, 'recall': 0.8314606741573034, 'f1': 0.7551020408163265}
(20, 160, 10, 10),{'acc': 0.7989130434782609, 'precision': 0.7850467289719626, 'recall': 0.8571428571428571, 'f1': 0.8195121951219512}
(20, 160, 10, 20),{'acc': 0.8260869565217391, 'precision': 0.8037383177570093, 'recall': 0.8865979381443299, 'f1': 0.8431372549019608}
(20, 160, 10, 40),{'acc': 0.7608695652173914, 'precision': 0.7570093457943925, 'recall': 0.8181818181818182, 'f1': 0.7864077669902914}
(20, 160, 10, 80),{'acc': 0.8043478260869565, 'precision': 0.7757009345794392, 'recall': 0.8736842105263158, 'f1': 0.8217821782178217}
(20, 160, 10, 160),{'acc': 0.7934782608695652, 'precision': 0.794392523364486, 'recall': 0.8415841584158416, 'f1': 0.8173076923076922}
(20, 160, 20, 10),{'acc': 0.7663043478260869, 'precision': 0.7289719626168224, 'recall': 0.8478260869565217, 'f1': 0.7839195979899496}
(20, 160, 20, 20),{'acc': 0.8478260869565217, 'precision': 0.8504672897196262, 'recall': 0.883495145631068, 'f1': 0.8666666666666667}
(20, 160, 20, 40),{'acc': 0.7717391304347826, 'precision': 0.7476635514018691, 'recall': 0.8421052631578947, 'f1': 0.792079207920792}
(20, 160, 20, 80),{'acc': 0.782608695652174, 'precision': 0.7383177570093458, 'recall': 0.8681318681318682, 'f1': 0.797979797979798}
(20, 160, 20, 160),{'acc': 0.782608695652174, 'precision': 0.7570093457943925, 'recall': 0.8526315789473684, 'f1': 0.8019801980198019}
(20, 160, 40, 10),{'acc': 0.8097826086956522, 'precision': 0.8037383177570093, 'recall': 0.86, 'f1': 0.8309178743961353}
(20, 160, 40, 20),{'acc': 0.7663043478260869, 'precision': 0.7102803738317757, 'recall': 0.8636363636363636, 'f1': 0.7794871794871794}
(20, 160, 40, 40),{'acc': 0.7608695652173914, 'precision': 0.7009345794392523, 'recall': 0.8620689655172413, 'f1': 0.7731958762886598}
(20, 160, 40, 80),{'acc': 0.782608695652174, 'precision': 0.7570093457943925, 'recall': 0.8526315789473684, 'f1': 0.8019801980198019}
(20, 160, 40, 160),{'acc': 0.7880434782608695, 'precision': 0.7757009345794392, 'recall': 0.8469387755102041, 'f1': 0.8097560975609756}
(20, 160, 80, 10),{'acc': 0.8260869565217391, 'precision': 0.7850467289719626, 'recall': 0.9032258064516129, 'f1': 0.84}
(20, 160, 80, 20),{'acc': 0.7228260869565217, 'precision': 0.6915887850467289, 'recall': 0.8043478260869565, 'f1': 0.7437185929648241}
